datetime,load,price,temperature_2m_d+1,precipitation_d+1,cloud_cover_d+1,is_monday,is_tuesday,is_wednesday,is_thursday,is_friday,is_saturday,is_sunday,is_holiday,utc_datetime,gmt_offset,load_d-1,load_d-7
2023-08-05 00:00:00,15418.0,101.55,18.4,0.3,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2023-08-04 22:00:00+00:00,2.0,15104.0,15357.0
2023-08-05 01:00:00,14701.0,94.9,18.3,0.3,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2023-08-04 23:00:00+00:00,2.0,14448.0,14713.0
2023-08-05 02:00:00,14381.0,96.42,18.4,0.3,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 00:00:00+00:00,2.0,14085.0,14334.0
2023-08-05 03:00:00,14147.0,100.16,18.5,0.3,98.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 01:00:00+00:00,2.0,14011.0,14147.0
2023-08-05 04:00:00,13921.0,101.31,18.9,0.3,95.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 02:00:00+00:00,2.0,14112.0,13908.0
2023-08-05 05:00:00,13722.0,97.08,19.3,0.3,91.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 03:00:00+00:00,2.0,14427.0,13650.0
2023-08-05 06:00:00,14573.0,94.55,19.8,0.3,86.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 04:00:00+00:00,2.0,16374.0,14411.0
2023-08-05 07:00:00,15603.0,93.86,20.5,0.3,81.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 05:00:00+00:00,2.0,18265.0,15583.0
2023-08-05 08:00:00,16804.0,93.0,21.1,0.3,76.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 06:00:00+00:00,2.0,19365.0,16743.0
2023-08-05 09:00:00,17738.0,89.52,22.2,0.1,70.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 07:00:00+00:00,2.0,19412.0,17352.0
2023-08-05 10:00:00,18328.0,90.28,23.6,0.1,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 08:00:00+00:00,2.0,19135.0,17333.0
2023-08-05 11:00:00,18348.0,96.39,25.1,0.1,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 09:00:00+00:00,2.0,19414.0,17484.0
2023-08-05 12:00:00,18210.0,107.52,26.5,0.1,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 10:00:00+00:00,2.0,19442.0,17414.0
2023-08-05 13:00:00,18036.0,108.23,27.4,0.1,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 11:00:00+00:00,2.0,19554.0,17225.0
2023-08-05 14:00:00,17901.0,108.05,27.6,0.1,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 12:00:00+00:00,2.0,19368.0,17070.0
2023-08-05 15:00:00,17881.0,108.09,27.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 13:00:00+00:00,2.0,19683.0,17058.0
2023-08-05 16:00:00,17581.0,107.69,25.5,0.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 14:00:00+00:00,2.0,19696.0,16992.0
2023-08-05 17:00:00,17363.0,98.03,23.8,0.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 15:00:00+00:00,2.0,19651.0,17238.0
2023-08-05 18:00:00,17371.0,112.2,21.9,0.0,72.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 16:00:00+00:00,2.0,19584.0,17359.0
2023-08-05 19:00:00,17370.0,126.86,20.1,0.0,82.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 17:00:00+00:00,2.0,19815.0,17345.0
2023-08-05 20:00:00,17354.0,134.82,18.9,0.0,89.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 18:00:00+00:00,2.0,19925.0,17301.0
2023-08-05 21:00:00,16840.0,109.91,18.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 19:00:00+00:00,2.0,19376.0,17124.0
2023-08-05 22:00:00,15685.0,99.89,17.5,0.0,94.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 20:00:00+00:00,2.0,17997.0,16169.0
2023-08-05 23:00:00,14413.0,98.03,17.2,0.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 21:00:00+00:00,2.0,16610.0,14728.0
2023-08-06 00:00:00,13264.0,88.83,17.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 22:00:00+00:00,2.0,15418.0,13695.0
2023-08-06 01:00:00,12819.0,78.86,16.8,0.0,94.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2023-08-05 23:00:00+00:00,2.0,14701.0,13079.0
2023-08-06 02:00:00,12572.0,69.27,16.5,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 00:00:00+00:00,2.0,14381.0,12737.0
2023-08-06 03:00:00,12463.0,67.74,16.3,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 01:00:00+00:00,2.0,14147.0,12623.0
2023-08-06 04:00:00,12348.0,59.91,16.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 02:00:00+00:00,2.0,13921.0,12451.0
2023-08-06 05:00:00,11970.0,56.42,15.9,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 03:00:00+00:00,2.0,13722.0,12061.0
2023-08-06 06:00:00,12504.0,56.32,15.8,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 04:00:00+00:00,2.0,14573.0,12503.0
2023-08-06 07:00:00,13293.0,62.12,15.8,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 05:00:00+00:00,2.0,15603.0,13248.0
2023-08-06 08:00:00,14356.0,62.22,15.9,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 06:00:00+00:00,2.0,16804.0,13977.0
2023-08-06 09:00:00,15211.0,77.19,16.1,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 07:00:00+00:00,2.0,17738.0,14597.0
2023-08-06 10:00:00,15669.0,76.58,16.6,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 08:00:00+00:00,2.0,18328.0,14990.0
2023-08-06 11:00:00,15956.0,66.77,17.2,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 09:00:00+00:00,2.0,18348.0,15215.0
2023-08-06 12:00:00,16112.0,69.21,17.8,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 10:00:00+00:00,2.0,18210.0,15351.0
2023-08-06 13:00:00,15943.0,72.0,18.3,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 11:00:00+00:00,2.0,18036.0,15517.0
2023-08-06 14:00:00,15876.0,78.83,18.6,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 12:00:00+00:00,2.0,17901.0,15176.0
2023-08-06 15:00:00,15331.0,78.84,18.7,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 13:00:00+00:00,2.0,17881.0,15117.0
2023-08-06 16:00:00,15224.0,92.07,18.6,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 14:00:00+00:00,2.0,17581.0,15337.0
2023-08-06 17:00:00,15415.0,98.35,18.5,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 15:00:00+00:00,2.0,17363.0,15399.0
2023-08-06 18:00:00,15528.0,95.24,18.2,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 16:00:00+00:00,2.0,17371.0,15723.0
2023-08-06 19:00:00,15783.0,90.08,18.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 17:00:00+00:00,2.0,17370.0,16094.0
2023-08-06 20:00:00,16033.0,83.02,17.8,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 18:00:00+00:00,2.0,17354.0,16385.0
2023-08-06 21:00:00,15846.0,83.92,17.5,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 19:00:00+00:00,2.0,16840.0,16309.0
2023-08-06 22:00:00,15049.0,86.55,17.1,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 20:00:00+00:00,2.0,15685.0,15565.0
2023-08-06 23:00:00,14009.0,65.55,16.8,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 21:00:00+00:00,2.0,14413.0,14377.0
2023-08-07 00:00:00,13090.0,53.7,16.4,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 22:00:00+00:00,2.0,13264.0,13490.0
2023-08-07 01:00:00,12658.0,43.92,16.1,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2023-08-06 23:00:00+00:00,2.0,12819.0,12936.0
2023-08-07 02:00:00,12496.0,41.04,15.9,0.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 00:00:00+00:00,2.0,12572.0,12763.0
2023-08-07 03:00:00,12449.0,41.04,15.6,0.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 01:00:00+00:00,2.0,12463.0,12848.0
2023-08-07 04:00:00,12671.0,41.04,15.5,0.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 02:00:00+00:00,2.0,12348.0,13039.0
2023-08-07 05:00:00,13134.0,40.94,15.4,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 03:00:00+00:00,2.0,11970.0,13394.0
2023-08-07 06:00:00,15585.0,66.22,15.3,0.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 04:00:00+00:00,2.0,12504.0,15793.0
2023-08-07 07:00:00,17595.0,72.38,15.4,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 05:00:00+00:00,2.0,13293.0,17934.0
2023-08-07 08:00:00,18777.0,69.84,15.4,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 06:00:00+00:00,2.0,14356.0,18762.0
2023-08-07 09:00:00,19171.0,78.86,15.7,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 07:00:00+00:00,2.0,15211.0,19037.0
2023-08-07 10:00:00,19151.0,86.78,16.1,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 08:00:00+00:00,2.0,15669.0,18933.0
2023-08-07 11:00:00,19284.0,86.84,16.6,0.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 09:00:00+00:00,2.0,15956.0,18989.0
2023-08-07 12:00:00,19472.0,85.09,17.1,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 10:00:00+00:00,2.0,16112.0,19193.0
2023-08-07 13:00:00,19494.0,84.45,17.6,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 11:00:00+00:00,2.0,15943.0,19272.0
2023-08-07 14:00:00,19407.0,86.15,17.9,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 12:00:00+00:00,2.0,15876.0,19027.0
2023-08-07 15:00:00,18940.0,86.77,18.0,0.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 13:00:00+00:00,2.0,15331.0,19378.0
2023-08-07 16:00:00,18866.0,85.13,18.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 14:00:00+00:00,2.0,15224.0,19056.0
2023-08-07 17:00:00,19006.0,77.7,17.9,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 15:00:00+00:00,2.0,15415.0,19139.0
2023-08-07 18:00:00,19177.0,78.96,17.7,0.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 16:00:00+00:00,2.0,15528.0,18980.0
2023-08-07 19:00:00,19411.0,78.83,17.5,0.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 17:00:00+00:00,2.0,15783.0,19172.0
2023-08-07 20:00:00,19649.0,90.12,17.3,0.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 18:00:00+00:00,2.0,16033.0,19391.0
2023-08-07 21:00:00,18876.0,73.7,17.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 19:00:00+00:00,2.0,15846.0,18846.0
2023-08-07 22:00:00,17371.0,69.73,16.7,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 20:00:00+00:00,2.0,15049.0,17371.0
2023-08-07 23:00:00,15858.0,44.02,16.4,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 21:00:00+00:00,2.0,14009.0,16072.0
2023-08-08 00:00:00,14781.0,14.69,16.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 22:00:00+00:00,2.0,13090.0,14990.0
2023-08-08 01:00:00,14263.0,11.54,15.7,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-07 23:00:00+00:00,2.0,12658.0,14442.0
2023-08-08 02:00:00,13867.0,11.36,15.5,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 00:00:00+00:00,2.0,12496.0,14192.0
2023-08-08 03:00:00,13943.0,11.38,15.4,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 01:00:00+00:00,2.0,12449.0,14102.0
2023-08-08 04:00:00,14041.0,12.43,15.4,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 02:00:00+00:00,2.0,12671.0,14170.0
2023-08-08 05:00:00,14300.0,11.82,15.4,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 03:00:00+00:00,2.0,13134.0,14511.0
2023-08-08 06:00:00,16359.0,30.71,15.4,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 04:00:00+00:00,2.0,15585.0,16408.0
2023-08-08 07:00:00,17967.0,14.86,15.6,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 05:00:00+00:00,2.0,17595.0,18150.0
2023-08-08 08:00:00,18805.0,22.56,15.8,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 06:00:00+00:00,2.0,18777.0,19224.0
2023-08-08 09:00:00,18953.0,22.7,16.2,0.2,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 07:00:00+00:00,2.0,19171.0,19728.0
2023-08-08 10:00:00,18854.0,18.05,16.9,0.2,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 08:00:00+00:00,2.0,19151.0,19829.0
2023-08-08 11:00:00,19124.0,20.23,17.5,0.2,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 09:00:00+00:00,2.0,19284.0,20200.0
2023-08-08 12:00:00,19176.0,22.24,18.2,0.2,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 10:00:00+00:00,2.0,19472.0,20412.0
2023-08-08 13:00:00,19039.0,22.58,18.7,0.2,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 11:00:00+00:00,2.0,19494.0,20461.0
2023-08-08 14:00:00,18573.0,18.06,18.9,0.2,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 12:00:00+00:00,2.0,19407.0,19920.0
2023-08-08 15:00:00,19014.0,27.1,18.8,0.2,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 13:00:00+00:00,2.0,18940.0,19800.0
2023-08-08 16:00:00,19145.0,50.84,18.4,0.2,61.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 14:00:00+00:00,2.0,18866.0,19883.0
2023-08-08 17:00:00,19099.0,71.13,17.8,0.2,71.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 15:00:00+00:00,2.0,19006.0,19725.0
2023-08-08 18:00:00,19091.0,90.82,17.1,0.2,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 16:00:00+00:00,2.0,19177.0,19501.0
2023-08-08 19:00:00,19490.0,95.14,16.5,0.2,88.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 17:00:00+00:00,2.0,19411.0,19596.0
2023-08-08 20:00:00,19764.0,97.33,15.9,0.2,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 18:00:00+00:00,2.0,19649.0,19554.0
2023-08-08 21:00:00,19143.0,90.88,15.4,0.2,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 19:00:00+00:00,2.0,18876.0,18842.0
2023-08-08 22:00:00,17643.0,87.15,14.7,0.2,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 20:00:00+00:00,2.0,17371.0,17411.0
2023-08-08 23:00:00,16203.0,59.44,14.1,0.2,85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 21:00:00+00:00,2.0,15858.0,16056.0
2023-08-09 00:00:00,15053.0,83.41,13.5,0.2,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 22:00:00+00:00,2.0,14781.0,14957.0
2023-08-09 01:00:00,14639.0,80.93,13.0,0.2,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-08-08 23:00:00+00:00,2.0,14263.0,14300.0
2023-08-09 02:00:00,14252.0,80.95,12.8,0.2,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 00:00:00+00:00,2.0,13867.0,13913.0
2023-08-09 03:00:00,14149.0,80.9,12.6,0.0,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 01:00:00+00:00,2.0,13943.0,13907.0
2023-08-09 04:00:00,14319.0,79.63,12.7,0.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 02:00:00+00:00,2.0,14041.0,14010.0
2023-08-09 05:00:00,14683.0,83.95,12.9,0.0,82.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 03:00:00+00:00,2.0,14300.0,14289.0
2023-08-09 06:00:00,16792.0,98.16,13.1,0.0,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 04:00:00+00:00,2.0,16359.0,16221.0
2023-08-09 07:00:00,18574.0,105.7,13.5,0.0,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 05:00:00+00:00,2.0,17967.0,17988.0
2023-08-09 08:00:00,19360.0,106.44,14.0,0.0,85.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 06:00:00+00:00,2.0,18805.0,18982.0
2023-08-09 09:00:00,19559.0,97.9,14.8,0.0,77.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 07:00:00+00:00,2.0,18953.0,19092.0
2023-08-09 10:00:00,19576.0,95.18,15.8,0.0,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 08:00:00+00:00,2.0,18854.0,18895.0
2023-08-09 11:00:00,20059.0,91.28,16.9,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 09:00:00+00:00,2.0,19124.0,18903.0
2023-08-09 12:00:00,20443.0,102.99,18.0,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 10:00:00+00:00,2.0,19176.0,18748.0
2023-08-09 13:00:00,20203.0,105.51,18.8,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 11:00:00+00:00,2.0,19039.0,18928.0
2023-08-09 14:00:00,19840.0,105.22,19.4,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 12:00:00+00:00,2.0,18573.0,18875.0
2023-08-09 15:00:00,19774.0,102.87,19.5,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 13:00:00+00:00,2.0,19014.0,18818.0
2023-08-09 16:00:00,19764.0,110.57,19.4,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 14:00:00+00:00,2.0,19145.0,19096.0
2023-08-09 17:00:00,19523.0,129.72,19.1,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 15:00:00+00:00,2.0,19099.0,19132.0
2023-08-09 18:00:00,19460.0,138.23,18.6,0.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 16:00:00+00:00,2.0,19091.0,19010.0
2023-08-09 19:00:00,19785.0,124.0,18.2,0.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 17:00:00+00:00,2.0,19490.0,19373.0
2023-08-09 20:00:00,20134.0,146.62,17.8,0.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 18:00:00+00:00,2.0,19764.0,19494.0
2023-08-09 21:00:00,19466.0,135.38,17.2,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 19:00:00+00:00,2.0,19143.0,18858.0
2023-08-09 22:00:00,17795.0,122.47,16.6,0.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 20:00:00+00:00,2.0,17643.0,17430.0
2023-08-09 23:00:00,16513.0,106.91,15.9,0.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 21:00:00+00:00,2.0,16203.0,15936.0
2023-08-10 00:00:00,15457.0,96.27,15.3,0.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 22:00:00+00:00,2.0,15053.0,14887.0
2023-08-10 01:00:00,14808.0,94.48,14.8,0.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-08-09 23:00:00+00:00,2.0,14639.0,14295.0
2023-08-10 02:00:00,14505.0,95.14,14.6,0.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 00:00:00+00:00,2.0,14252.0,13951.0
2023-08-10 03:00:00,14363.0,95.14,14.5,0.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 01:00:00+00:00,2.0,14149.0,14058.0
2023-08-10 04:00:00,14622.0,94.81,14.6,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 02:00:00+00:00,2.0,14319.0,14134.0
2023-08-10 05:00:00,14784.0,97.5,14.9,0.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 03:00:00+00:00,2.0,14683.0,14454.0
2023-08-10 06:00:00,16814.0,118.77,15.2,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 04:00:00+00:00,2.0,16792.0,16569.0
2023-08-10 07:00:00,18606.0,159.63,15.7,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 05:00:00+00:00,2.0,18574.0,18491.0
2023-08-10 08:00:00,19493.0,133.47,16.2,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 06:00:00+00:00,2.0,19360.0,19474.0
2023-08-10 09:00:00,19585.0,123.29,16.9,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 07:00:00+00:00,2.0,19559.0,20069.0
2023-08-10 10:00:00,19072.0,95.32,17.8,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 08:00:00+00:00,2.0,19576.0,20111.0
2023-08-10 11:00:00,19319.0,93.51,18.8,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 09:00:00+00:00,2.0,20059.0,20333.0
2023-08-10 12:00:00,19641.0,94.61,19.8,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 10:00:00+00:00,2.0,20443.0,20527.0
2023-08-10 13:00:00,19465.0,94.61,20.5,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 11:00:00+00:00,2.0,20203.0,20503.0
2023-08-10 14:00:00,19271.0,95.32,21.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 12:00:00+00:00,2.0,19840.0,19904.0
2023-08-10 15:00:00,19167.0,107.18,21.2,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 13:00:00+00:00,2.0,19774.0,19862.0
2023-08-10 16:00:00,19259.0,105.51,21.2,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 14:00:00+00:00,2.0,19764.0,19556.0
2023-08-10 17:00:00,19464.0,131.24,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 15:00:00+00:00,2.0,19523.0,19232.0
2023-08-10 18:00:00,19486.0,145.15,20.7,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 16:00:00+00:00,2.0,19460.0,18936.0
2023-08-10 19:00:00,19924.0,160.13,20.2,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 17:00:00+00:00,2.0,19785.0,19147.0
2023-08-10 20:00:00,20305.0,162.49,19.6,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 18:00:00+00:00,2.0,20134.0,19426.0
2023-08-10 21:00:00,19682.0,155.91,18.8,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 19:00:00+00:00,2.0,19466.0,19040.0
2023-08-10 22:00:00,18027.0,141.2,17.6,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2023-08-10 20:00:00+00:00,2.0,17795.0,17586.0
